"LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","SecondDateStr","SecondDate","DaysUntil2024","FullName"
"Kinsella","Alice","w","GBR","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","UB",1,5.8,"8.2",0.3,13.7,"2 Aug 2022",2022-08-02,725,"Alice Kinsella"
"Kinsella","Alice","w","GBR","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","UB",4,5.7,"7.95",0,13.65,"2 Aug 2022",2022-08-02,725,"Alice Kinsella"
"Kinsella","Alice","w","GBR","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","VT",2,5,"8.85",0,13.85,"2 Aug 2022",2022-08-02,725,"Alice Kinsella"
"Kinsella","Alice","m","GBR","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAqual","Birmingham, England","VT",NA,5,"8.9",0,13.9,"2 Aug 2022",2022-08-02,725,"Alice Kinsella"
"Kishi","Rina","w","JPN","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","BB",8,5.4,"8.133",0,13.533,"8 Oct 2023",2023-10-08,293,"Rina Kishi"
"Kishi","Rina","w","JPN","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","BB",42,5.5,"7.2",0,12.7,"8 Oct 2023",2023-10-08,293,"Rina Kishi"
"Kishi","Rina","w","JPN","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","BB",NA,5.3,"8.133",0,13.433,"8 Oct 2023",2023-10-08,293,"Rina Kishi"
"Kishi","Rina","w","JPN","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","FX",14,5.7,"7.2",0,12.9,"8 Oct 2023",2023-10-08,293,"Rina Kishi"
"Kishi","Rina","w","JPN","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",16,5.8,"7.533",0,13.333,"8 Oct 2023",2023-10-08,293,"Rina Kishi"
"Kishi","Rina","w","JPN","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","FX",NA,5.7,"7.133",0,12.833,"8 Oct 2023",2023-10-08,293,"Rina Kishi"
"Kishi","Rina","w","JPN","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","UB",16,5,"7.966",0,12.966,"8 Oct 2023",2023-10-08,293,"Rina Kishi"
"Kishi","Rina","w","JPN","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","UB",82,5,"7.166",0,12.166,"8 Oct 2023",2023-10-08,293,"Rina Kishi"
"Kishi","Rina","w","JPN","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","AAfinal","Antwerp, Belgium","VT",11,5,"8.8",0,13.8,"8 Oct 2023",2023-10-08,293,"Rina Kishi"
"Kishi","Rina","w","JPN","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","VT",NA,5,"8.9",0,13.9,"8 Oct 2023",2023-10-08,293,"Rina Kishi"
"Kishi","Rina","w","JPN","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT",14,5,"9",0,14,"8 Oct 2023",2023-10-08,293,"Rina Kishi"
"Kovacs","Zsofia","w","HUN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","BB",7,5.1,"7.633",0,12.733,"6 Nov 2022",2022-11-06,629,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",6,5.7,"7.833",0,13.533,"6 Nov 2022",2022-11-06,629,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",40,4.2,"9.1",0,13.3,"6 Nov 2022",2022-11-06,629,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","17-20 Mar 2022","2022 Cairo World Cup","final","Cairo, Egypt","BB",2,5.3,"7.833",0,13.133,"20 Mar 2022",2022-03-20,860,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","BB",2,5.1,"7.666",0,12.766,"20 Mar 2022",2022-03-20,860,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","UB",11,5.1,"5.6",0,10.7,"20 Mar 2022",2022-03-20,860,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","BB",1,5.4,"7.9",0,13.3,"19 June 2022",2022-06-19,769,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","16-19 June 2022","2022 Koper World Challenge Cup","final","Koper, Slovenia","BB",1,5.5,"8.15",0,13.65,"19 June 2022",2022-06-19,769,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","16-19 June 2022","2022 Koper World Challenge Cup","final","Koper, Slovenia","UB",1,6.2,"8.15",0,14.35,"19 June 2022",2022-06-19,769,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","UB",1,6.2,"7.9",0,14.1,"19 June 2022",2022-06-19,769,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","16-19 June 2022","2022 Koper World Challenge Cup","final","Koper, Slovenia","VT",1,5,"9.15",0,14.15,"19 June 2022",2022-06-19,769,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","VT",1,5,"8.9",0,13.9,"19 June 2022",2022-06-19,769,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","VT",1,4,"8.65",0,12.65,"19 June 2022",2022-06-19,769,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","16-19 June 2022","2022 Koper World Challenge Cup","final","Koper, Slovenia","VT",1,4,"8.6",0.1,12.5,"19 June 2022",2022-06-19,769,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","BB",46,5.7,"6.2",0,11.9,"14 Aug 2022",2022-08-14,713,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-14 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","BB",19,5.2,"6.833",0,12.033,"14 Aug 2022",2022-08-14,713,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-14 Aug 2022","2022 Senior European Championships","final","Munich, Germany","FX",8,5.5,"7.033",0,12.533,"14 Aug 2022",2022-08-14,713,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","FX",9,5.6,"7.833",0,13.433,"14 Aug 2022",2022-08-14,713,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-14 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","FX",21,5.5,"7.2",0.4,12.3,"14 Aug 2022",2022-08-14,713,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","UB",14,6.2,"7.166",0,13.366,"14 Aug 2022",2022-08-14,713,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-14 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","UB",10,6.3,"7.333",0,13.633,"14 Aug 2022",2022-08-14,713,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-14 Aug 2022","2022 Senior European Championships","final","Munich, Germany","VT",1,5,"9.2",0,14.2,"14 Aug 2022",2022-08-14,713,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",3,5,"9.066",0,14.066,"14 Aug 2022",2022-08-14,713,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",1,5,"9.066",0,14.066,"14 Aug 2022",2022-08-14,713,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-14 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","VT",2,5,"9.266",0,14.266,"14 Aug 2022",2022-08-14,713,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-14 Aug 2022","2022 Senior European Championships","final","Munich, Germany","VT",1,4.6,"9.066",0,13.666,"14 Aug 2022",2022-08-14,713,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",1,4.6,"8.966",0,13.566,"14 Aug 2022",2022-08-14,713,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-16 Apr 2023","2023 Senior European Championships","AAfinal","Antalya, Turkey","BB",1,5.9,"7.933",0,13.833,"16 Apr 2023",2023-04-16,468,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-16 Apr 2023","2023 Senior European Championships","final","Antalya, Turkey","BB",3,5.9,"7.8",0,13.7,"16 Apr 2023",2023-04-16,468,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","BB",2,5.7,"7.833",0,13.533,"16 Apr 2023",2023-04-16,468,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-16 Apr 2023","2023 Senior European Championships","AAfinal","Antalya, Turkey","FX",2,5.7,"7.566",0,13.266,"16 Apr 2023",2023-04-16,468,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-16 Apr 2023","2023 Senior European Championships","final","Antalya, Turkey","FX",8,5.7,"7.333",0.3,12.733,"16 Apr 2023",2023-04-16,468,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",6,5.7,"7.566",0,13.266,"16 Apr 2023",2023-04-16,468,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-16 Apr 2023","2023 Senior European Championships","AAfinal","Antalya, Turkey","UB",5,6.2,"7.5",0,13.7,"16 Apr 2023",2023-04-16,468,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-16 Apr 2023","2023 Senior European Championships","final","Antalya, Turkey","UB",5,6.2,"7.733",0,13.933,"16 Apr 2023",2023-04-16,468,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","UB",5,6.2,"8.066",0,14.266,"16 Apr 2023",2023-04-16,468,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-16 Apr 2023","2023 Senior European Championships","AAfinal","Antalya, Turkey","VT",2,5,"9.1",0,14.1,"16 Apr 2023",2023-04-16,468,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",3,5,"9.166",0,14.166,"16 Apr 2023",2023-04-16,468,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",17,5,"9.166",0,14.166,"16 Apr 2023",2023-04-16,468,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","25-28 May 2023","2023 Varna World Challenge Cup","final","Varna, Bulgaria","UB",1,5.8,"8.366",0,14.166,"28 May 2023",2023-05-28,426,"Zsofia Kovacs"
"Kovacs","Zsofia","w","HUN","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","UB",1,5.8,"8.5",0,14.3,"28 May 2023",2023-05-28,426,"Zsofia Kovacs"
"Kovtun","Illia","m","UKR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","FX",11,6.1,"8",0.1,14,"6 Nov 2022",2022-11-06,629,"Illia Kovtun"
"Kovtun","Illia","m","UKR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",90,6.1,"6.7",0.1,12.7,"6 Nov 2022",2022-11-06,629,"Illia Kovtun"
"Kovtun","Illia","m","UKR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","HB",18,5.4,"7.466",0,12.866,"6 Nov 2022",2022-11-06,629,"Illia Kovtun"
"Kovtun","Illia","m","UKR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","HB",32,5.7,"7.833",0,13.533,"6 Nov 2022",2022-11-06,629,"Illia Kovtun"
"Kovtun","Illia","m","UKR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","PB",7,6.6,"8",0,14.6,"6 Nov 2022",2022-11-06,629,"Illia Kovtun"
"Kovtun","Illia","m","UKR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PB",9,6.6,"8.366",0,14.966,"6 Nov 2022",2022-11-06,629,"Illia Kovtun"
"Kovtun","Illia","m","UKR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","PH",3,6,"7.933",0,13.933,"6 Nov 2022",2022-11-06,629,"Illia Kovtun"
"Kovtun","Illia","m","UKR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PH",17,5.8,"7.933",0,13.733,"6 Nov 2022",2022-11-06,629,"Illia Kovtun"
"Kovtun","Illia","m","UKR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","SR",23,4.8,"7.866",0,12.666,"6 Nov 2022",2022-11-06,629,"Illia Kovtun"
"Kovtun","Illia","m","UKR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","SR",95,4.8,"7.6",0,12.4,"6 Nov 2022",2022-11-06,629,"Illia Kovtun"
"Kovtun","Illia","m","UKR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","AAfinal","Liverpool, England","VT",10,5.2,"9.1",0,14.3,"6 Nov 2022",2022-11-06,629,"Illia Kovtun"
"Kovtun","Illia","m","UKR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",23,5.2,"9.2",0,14.4,"6 Nov 2022",2022-11-06,629,"Illia Kovtun"
"Kovtun","Illia","m","UKR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","final","Baku, Azerbaijan","FX",4,6,"8.1",0.1,14,"3 Apr 2022",2022-04-03,846,"Illia Kovtun"
"Kovtun","Illia","m","UKR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","FX",5,6,"8",0.1,13.9,"3 Apr 2022",2022-04-03,846,"Illia Kovtun"
"Kovtun","Illia","m","UKR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","HB",6,5.4,"8.533",0,13.933,"3 Apr 2022",2022-04-03,846,"Illia Kovtun"
"Kovtun","Illia","m","UKR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","final","Baku, Azerbaijan","HB",3,5.7,"8.166",0,13.866,"3 Apr 2022",2022-04-03,846,"Illia Kovtun"
"Kovtun","Illia","m","UKR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","PB",2,6.3,"8.666",0,14.966,"3 Apr 2022",2022-04-03,846,"Illia Kovtun"
"Kovtun","Illia","m","UKR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","final","Baku, Azerbaijan","PB",1,6.6,"8.733",0,15.333,"3 Apr 2022",2022-04-03,846,"Illia Kovtun"
"Kovtun","Illia","m","UKR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","PH",17,6.2,"7.266",0,13.466,"3 Apr 2022",2022-04-03,846,"Illia Kovtun"
"Kovtun","Illia","m","UKR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","SR",10,5.2,"8.3",0,13.5,"3 Apr 2022",2022-04-03,846,"Illia Kovtun"
"Kovtun","Illia","m","UKR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","VT",11,5.2,"8.7",0,13.9,"3 Apr 2022",2022-04-03,846,"Illia Kovtun"
"Kovtun","Illia","m","UKR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","VT",11,4.8,"9.233",0,14.033,"3 Apr 2022",2022-04-03,846,"Illia Kovtun"
"Kovtun","Illia","m","UKR","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","FX",10,5.9,"7.3",0,13.2,"20 Mar 2022",2022-03-20,860,"Illia Kovtun"
"Kovtun","Illia","m","UKR","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","HB",18,5.4,"6.066",0,11.466,"20 Mar 2022",2022-03-20,860,"Illia Kovtun"
"Kovtun","Illia","m","UKR","17-20 Mar 2022","2022 Cairo World Cup","final","Cairo, Egypt","PB",1,6.3,"8.533",0,14.833,"20 Mar 2022",2022-03-20,860,"Illia Kovtun"
"Kovtun","Illia","m","UKR","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","PB",2,6.3,"8.2",0,14.5,"20 Mar 2022",2022-03-20,860,"Illia Kovtun"
"Kovtun","Illia","m","UKR","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","PH",18,6,"7.066",0,13.066,"20 Mar 2022",2022-03-20,860,"Illia Kovtun"
"Kovtun","Illia","m","UKR","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","SR",16,5.2,"7.866",0,13.066,"20 Mar 2022",2022-03-20,860,"Illia Kovtun"
"Kovtun","Illia","m","UKR","24-27 Feb 2022","2022 Cottbus World Cup","final","Cottbus, Germany","FX",4,5.8,"7.7",0,13.5,"27 Feb 2022",2022-02-27,881,"Illia Kovtun"
"Kovtun","Illia","m","UKR","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","FX",7,6.2,"7.066",0.1,13.166,"27 Feb 2022",2022-02-27,881,"Illia Kovtun"
"Kovtun","Illia","m","UKR","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","HB",8,5.5,"7.866",0,13.366,"27 Feb 2022",2022-02-27,881,"Illia Kovtun"
"Kovtun","Illia","m","UKR","24-27 Feb 2022","2022 Cottbus World Cup","final","Cottbus, Germany","HB",5,5.7,"7.7",0,13.4,"27 Feb 2022",2022-02-27,881,"Illia Kovtun"
"Kovtun","Illia","m","UKR","24-27 Feb 2022","2022 Cottbus World Cup","final","Cottbus, Germany","PB",1,6.3,"8.666",0,14.966,"27 Feb 2022",2022-02-27,881,"Illia Kovtun"
"Kovtun","Illia","m","UKR","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","PB",1,6.3,"8.7",0,15,"27 Feb 2022",2022-02-27,881,"Illia Kovtun"
"Kovtun","Illia","m","UKR","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","PH",2,6.3,"8.4",0,14.7,"27 Feb 2022",2022-02-27,881,"Illia Kovtun"
"Kovtun","Illia","m","UKR","24-27 Feb 2022","2022 Cottbus World Cup","final","Cottbus, Germany","PH",2,6.2,"7.966",0,14.166,"27 Feb 2022",2022-02-27,881,"Illia Kovtun"
"Kovtun","Illia","m","UKR","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","SR",18,5.3,"7.466",0,12.766,"27 Feb 2022",2022-02-27,881,"Illia Kovtun"
"Kovtun","Illia","m","UKR","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","VT",18,5.2,"7.933",0.1,13.033,"27 Feb 2022",2022-02-27,881,"Illia Kovtun"
"Kovtun","Illia","m","UKR","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","VT",18,4.8,"9.2",0,14,"27 Feb 2022",2022-02-27,881,"Illia Kovtun"
"Kovtun","Illia","m","UKR","2-5 Mar 2022","2022 Doha World Cup","final","Doha, Qatar","FX",2,6,"8.333",0,14.333,"5 Mar 2022",2022-03-05,875,"Illia Kovtun"
"Kovtun","Illia","m","UKR","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","FX",6,6,"8.033",0.1,13.933,"5 Mar 2022",2022-03-05,875,"Illia Kovtun"
"Kovtun","Illia","m","UKR","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","HB",3,5.6,"8.2",0,13.8,"5 Mar 2022",2022-03-05,875,"Illia Kovtun"
"Kovtun","Illia","m","UKR","2-5 Mar 2022","2022 Doha World Cup","final","Doha, Qatar","HB",3,5.7,"8.233",0,13.933,"5 Mar 2022",2022-03-05,875,"Illia Kovtun"
"Kovtun","Illia","m","UKR","2-5 Mar 2022","2022 Doha World Cup","final","Doha, Qatar","PB",1,6.3,"8.866",0,15.166,"5 Mar 2022",2022-03-05,875,"Illia Kovtun"
"Kovtun","Illia","m","UKR","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","PB",1,6.3,"8.366",0,14.666,"5 Mar 2022",2022-03-05,875,"Illia Kovtun"
"Kovtun","Illia","m","UKR","2-5 Mar 2022","2022 Doha World Cup","final","Doha, Qatar","PH",5,6.3,"7.2",0,13.5,"5 Mar 2022",2022-03-05,875,"Illia Kovtun"
"Kovtun","Illia","m","UKR","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","PH",3,6.2,"8.266",0,14.466,"5 Mar 2022",2022-03-05,875,"Illia Kovtun"
"Kovtun","Illia","m","UKR","2-5 Mar 2022","2022 Doha World Cup","final","Doha, Qatar","SR",6,5.2,"8.1",0,13.3,"5 Mar 2022",2022-03-05,875,"Illia Kovtun"
"Kovtun","Illia","m","UKR","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","SR",7,5,"8.1",0,13.1,"5 Mar 2022",2022-03-05,875,"Illia Kovtun"
"Kovtun","Illia","m","UKR","2-5 Mar 2022","2022 Doha World Cup","final","Doha, Qatar","VT",6,5.2,"9.433",0,14.633,"5 Mar 2022",2022-03-05,875,"Illia Kovtun"
"Kovtun","Illia","m","UKR","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","VT",8,5.2,"9.2",0,14.4,"5 Mar 2022",2022-03-05,875,"Illia Kovtun"
"Kovtun","Illia","m","UKR","2-5 Mar 2022","2022 Doha World Cup","final","Doha, Qatar","VT",6,4.8,"9.333",0,14.133,"5 Mar 2022",2022-03-05,875,"Illia Kovtun"
"Kovtun","Illia","m","UKR","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","VT",8,4.8,"9.133",0,13.933,"5 Mar 2022",2022-03-05,875,"Illia Kovtun"
"Kovtun","Illia","m","UKR","18-21 Aug 2022","2022 Senior European Championships","final","Munich, Germany","FX",5,6.1,"8.133",0,14.233,"21 Aug 2022",2022-08-21,706,"Illia Kovtun"
"Kovtun","Illia","m","UKR","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","FX",3,6.1,"8.366",0,14.466,"21 Aug 2022",2022-08-21,706,"Illia Kovtun"
"Kovtun","Illia","m","UKR","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","HB",73,5.3,"7.133",0,12.433,"21 Aug 2022",2022-08-21,706,"Illia Kovtun"
"Kovtun","Illia","m","UKR","18-21 Aug 2022","2022 Senior European Championships","final","Munich, Germany","PB",2,6.6,"8.733",0,15.333,"21 Aug 2022",2022-08-21,706,"Illia Kovtun"
"Kovtun","Illia","m","UKR","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","PB",3,6.3,"8.466",0,14.766,"21 Aug 2022",2022-08-21,706,"Illia Kovtun"
"Kovtun","Illia","m","UKR","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","PH",26,6.3,"7.066",0,13.366,"21 Aug 2022",2022-08-21,706,"Illia Kovtun"
"Kovtun","Illia","m","UKR","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","SR",84,4.6,"7.966",0,12.566,"21 Aug 2022",2022-08-21,706,"Illia Kovtun"
"Kovtun","Illia","m","UKR","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",22,5.2,"9.3",0.1,14.4,"21 Aug 2022",2022-08-21,706,"Illia Kovtun"
"Kovtun","Illia","m","UKR","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","FX",1,6.1,"8.633",0,14.733,"2 Oct 2022",2022-10-02,664,"Illia Kovtun"
"Kovtun","Illia","m","UKR","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","FX",5,6.1,"8.25",0.1,14.25,"2 Oct 2022",2022-10-02,664,"Illia Kovtun"
"Kovtun","Illia","m","UKR","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","HB",9,5.7,"7.55",0,13.25,"2 Oct 2022",2022-10-02,664,"Illia Kovtun"
"Kovtun","Illia","m","UKR","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","PB",4,6.3,"7.85",0,14.15,"2 Oct 2022",2022-10-02,664,"Illia Kovtun"
