"","LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","SecondDateStr","SecondDate","DaysUntil2024"
"1608","BARRERA","Daniel Alejandro","m","PER","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","VT",NA,5.2,8.933,0.1,14.033,"28 May 2023",2023-05-28,218
"1609","BARRETTO","Francisco","m","BRA","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","HB",26,5.5,6.9,0,12.4,"29 Mar 2022",2022-03-29,643
"1610","BARRETTO","Francisco","m","BRA","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","PB",29,5.8,6.75,0,12.55,"29 Mar 2022",2022-03-29,643
"1611","BARRETTO","Francisco","m","BRA","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","PH",17,5.1,6.8,0,11.9,"29 Mar 2022",2022-03-29,643
"1612","BARRIUSO","Fabian Alejandro","m","BOL","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","FX",NA,3.8,7.333,0,11.133,"28 May 2023",2023-05-28,218
"1613","BARRIUSO","Fabian Alejandro","m","BOL","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","HB",NA,2.9,5.367,0,8.267,"28 May 2023",2023-05-28,218
"1614","BARRIUSO","Fabian Alejandro","m","BOL","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","PB",NA,3.3,8.233,0,11.533,"28 May 2023",2023-05-28,218
"1615","BARRIUSO","Fabian Alejandro","m","BOL","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","PH",NA,2.4,6.133,3,5.533,"28 May 2023",2023-05-28,218
"1616","BARRIUSO","Fabian Alejandro","m","BOL","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","SR",NA,3.4,6.1,0,9.5,"28 May 2023",2023-05-28,218
"1617","BARRIUSO","Fabian Alejandro","m","BOL","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","VT",NA,4,8.333,0,12.333,"28 May 2023",2023-05-28,218
"1618","BARROS","Sydney","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","BB",6,5.5,7.6,0,13.1,"27 Feb 2022",2022-02-27,673
"1619","BARROS","Sydney","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","FX",13,5.4,7.2,0,12.6,"27 Feb 2022",2022-02-27,673
"1620","BARROS","Sydney","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","UB",10,5.7,7.3,0,13,"27 Feb 2022",2022-02-27,673
"1621","BARROS","Sydney","w","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","VT",NA,4.2,8.9,0,13.1,"27 Feb 2022",2022-02-27,673
"1622","BARROS","Sydney","w","PUR","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","FX",13,5.2,6.75,0,11.95,"28 Jun 2023",2023-06-28,187
"1623","BARROS","Sydney Tatiana","w","PUR","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","BB",NA,4.9,7.067,0,11.967,"28 May 2023",2023-05-28,218
"1624","BARROS","Sydney Tatiana","w","PUR","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","FX",NA,5,7.467,0,12.467,"28 May 2023",2023-05-28,218
"1625","BARROS","Sydney Tatiana","w","PUR","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamFinal","Medellin, Colombia","UB",NA,5.2,7.767,0,12.967,"28 May 2023",2023-05-28,218
"1626","BARROS","Sydney Tatiana","w","PUR","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","UB",NA,5.1,7.8,0,12.9,"28 May 2023",2023-05-28,218
"1627","BARROS","Sydney Tatiana","w","PUR","26-28 May 2023","2023 Artistic Gymnastics Senior Pan American Championships","TeamQual","Medellin, Colombia","VT",NA,4.2,8.7,0,12.9,"28 May 2023",2023-05-28,218
"1628","BARTOLINI","Nicola","m","ITA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","FX",5,5.9,8.333,0,14.233,"6 Nov 2022",2022-11-06,421
"1629","BARTOLINI","Nicola","m","ITA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",8,5.9,8.533,0,14.433,"6 Nov 2022",2022-11-06,421
"1630","BARTOLINI","Nicola","m","ITA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","FX",NA,5.9,8.433,0,14.333,"6 Nov 2022",2022-11-06,421
"1631","BARTOLINI","Nicola","m","ITA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PB",32,5.1,9,0,14.1,"6 Nov 2022",2022-11-06,421
"1632","BARTOLINI","Nicola","m","ITA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","PB",NA,5.1,8.766,0,13.866,"6 Nov 2022",2022-11-06,421
"1633","BARTOLINI","Nicola","m","ITA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PH",78,5,7.266,0,12.266,"6 Nov 2022",2022-11-06,421
"1634","BARTOLINI","Nicola","m","ITA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","PH",NA,4.7,8.066,0,12.766,"6 Nov 2022",2022-11-06,421
"1635","BARTOLINI","Nicola","m","ITA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","SR",68,4.3,8.533,0,12.833,"6 Nov 2022",2022-11-06,421
"1636","BARTOLINI","Nicola","m","ITA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","TeamFinal","Liverpool, England","VT",NA,5.2,9.4,0,14.6,"6 Nov 2022",2022-11-06,421
"1637","BARTOLINI","Nicola","m","ITA","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",9,5.2,9.4,0,14.6,"6 Nov 2022",2022-11-06,421
"1638","BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","final","Munich, Germany","FX",4,5.9,8.4,0,14.3,"21 Aug 2022",2022-08-21,498
"1639","BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","FX",1,5.9,8.6,0,14.5,"21 Aug 2022",2022-08-21,498
"1640","BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","FX",5,5.2,9.3,0,14.5,"21 Aug 2022",2022-08-21,498
"1641","BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","HB",36,4.4,8.866,0,13.266,"21 Aug 2022",2022-08-21,498
"1642","BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","HB",20,4.4,8.266,0,12.666,"21 Aug 2022",2022-08-21,498
"1643","BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","PB",39,5,8.633,0,13.633,"21 Aug 2022",2022-08-21,498
"1644","BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","PB",19,5,8.733,0,13.733,"21 Aug 2022",2022-08-21,498
"1645","BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","PH",20,5.2,8.366,0,13.566,"21 Aug 2022",2022-08-21,498
"1646","BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","PH",13,5.2,8.166,0,13.366,"21 Aug 2022",2022-08-21,498
"1647","BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","SR",68,4.3,8.533,0,12.833,"21 Aug 2022",2022-08-21,498
"1648","BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",26,5.2,9.2,0.1,14.3,"21 Aug 2022",2022-08-21,498
"1649","BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","VT",5,5.2,9.3,0,14.5,"21 Aug 2022",2022-08-21,498
"1650","BARTOLINI","Nicola","m","ITA","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",12,5.2,9.3,0.1,14.4,"21 Aug 2022",2022-08-21,498
"1651","BARTOLINI","Nicola","m","ITA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","FX",10,5.9,8.5,0,14.4,"8 Oct 2023",2023-10-08,85
"1652","BARTOLINI","Nicola","m","ITA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","FX",NA,5.9,8.133,0,14.033,"8 Oct 2023",2023-10-08,85
"1653","BARTOLINI","Nicola","m","ITA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PH",68,5,7.933,0,12.933,"8 Oct 2023",2023-10-08,85
"1654","BARTOLINI","Nicola","m","ITA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","PH",NA,5,8.133,0,13.133,"8 Oct 2023",2023-10-08,85
"1655","BARTOLINI","Nicola","m","ITA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","VT",NA,5.2,9.366,0,14.566,"8 Oct 2023",2023-10-08,85
"1656","BARTOLINI","Nicola","m","ITA","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","VT",9,5.2,9.466,0,14.666,"8 Oct 2023",2023-10-08,85
"1657","BARTOLINI","Nicola","m","ITA","9-12 Mar 2023","2023 Baku World Cup","final","Baku, Azerbaijan","FX",4,5.4,8.033,0,13.433,"12 Mar 2023",2023-03-12,295
"1658","BARTOLINI","Nicola","m","ITA","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","FX",4,5.7,8.266,0,13.966,"12 Mar 2023",2023-03-12,295
"1659","BARTOLINI","Nicola","m","ITA","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","PH",23,5.4,7.6,0,13,"12 Mar 2023",2023-03-12,295
"1660","BARTOLINI","Nicola","m","ITA","9-12 Mar 2023","2023 Baku World Cup","final","Baku, Azerbaijan","VT",5,5.2,9.466,0,14.666,"12 Mar 2023",2023-03-12,295
"1661","BARTOLINI","Nicola","m","ITA","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","VT",5,5.2,9.533,0,14.733,"12 Mar 2023",2023-03-12,295
"1662","BARTOLINI","Nicola","m","ITA","9-12 Mar 2023","2023 Baku World Cup","final","Baku, Azerbaijan","VT",5,4.8,9.333,0,14.133,"12 Mar 2023",2023-03-12,295
"1663","BARTOLINI","Nicola","m","ITA","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","VT",5,4.8,9.266,0,14.066,"12 Mar 2023",2023-03-12,295
"1664","BATBAATAR","Battur","m","MGL","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","FX",53,3.6,6.833,0.1,10.333,"18 June 2022",2022-06-18,562
"1665","BATBAATAR","Battur","m","MGL","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","HB",46,3.4,7,0,10.4,"18 June 2022",2022-06-18,562
"1666","BATBAATAR","Battur","m","MGL","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","PB",46,3.6,7.767,0,11.367,"18 June 2022",2022-06-18,562
"1667","BATBAATAR","Battur","m","MGL","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","PH",52,2.9,6.033,0,8.933,"18 June 2022",2022-06-18,562
"1668","BATBAATAR","Battur","m","MGL","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","SR",54,2.9,6.033,0,8.933,"18 June 2022",2022-06-18,562
"1669","BATBAATAR","Battur","m","MGL","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","FX",50,3.9,7.3,0,11.1,"18 June 2023",2023-06-18,197
"1670","BATBAATAR","Battur","m","MGL","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","HB",49,3.8,7.233,0,11.033,"18 June 2023",2023-06-18,197
"1671","BATBAATAR","Battur","m","MGL","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","PB",51,4,7.166,0,11.166,"18 June 2023",2023-06-18,197
"1672","BATBAATAR","Battur","m","MGL","10-18 June 2023","2023 10th Senior Artistic Gymnastics Asian Championships","qual","Singapore","SR",57,1.9,7.466,3.3,6.066,"18 June 2023",2023-06-18,197
"1673","BATORI","Szabolcs","m","HUN","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","FX",24,5.2,7.2,0.3,12.1,"3 Apr 2022",2022-04-03,638
"1674","BATORI","Szabolcs","m","HUN","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","PH",40,4.6,6.366,0,10.966,"3 Apr 2022",2022-04-03,638
"1675","BATORI","Szabolcs","m","HUN","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","SR",27,4.2,7.233,0,11.433,"3 Apr 2022",2022-04-03,638
"1676","BATORI","Szabolcs","m","HUN","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","PH",14,4.6,7.4,0,12,"29 Mar 2022",2022-03-29,643
"1677","BATORI","Szabolcs","m","HUN","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","SR",25,4.5,8.05,0,12.55,"29 Mar 2022",2022-03-29,643
"1678","BATORI","Szabolcs","m","HUN","8-11 Jun 2023","2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","FX",22,5.2,7.5,0,12.7,"11 Jun 2023",2023-06-11,204
"1679","BATORI","Szabolcs","m","HUN","8-11 Jun 2023","2023 Osijek World Challenge Cup","qual","Osijek, Croatia.","SR",21,4.6,7.45,0,12.05,"11 Jun 2023",2023-06-11,204
"1680","BATORI","Szabolcs","m","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",117,5.1,6.666,0,11.766,"16 Apr 2023",2023-04-16,260
"1681","BATORI","Szabolcs","m","HUN","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",84,4.8,8.8,0,13.6,"16 Apr 2023",2023-04-16,260
"1682","BATORI","Szabolcs","m","HUN","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","FX",19,5.1,5.7,0,10.8,"28 May 2023",2023-05-28,218
"1683","BATORI","Szabolcs","m","HUN","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","PH",16,4.6,7.75,0,12.35,"28 May 2023",2023-05-28,218
"1684","BATORI","Szabolcs","m","HUN","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","SR",20,4.5,5.85,0,10.35,"28 May 2023",2023-05-28,218
"1685","BATRONA","Daniela","w","UKR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","final","Baku, Azerbaijan","BB",3,5.4,7.5,0,12.9,"3 Apr 2022",2022-04-03,638
"1686","BATRONA","Daniela","w","UKR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","BB",1,5.5,7.933,0,13.433,"3 Apr 2022",2022-04-03,638
"1687","BATRONA","Daniela","w","UKR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","FX",12,5,7.4,0.1,12.3,"3 Apr 2022",2022-04-03,638
"1688","BATRONA","Daniela","w","UKR","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","UB",19,5.1,6.633,0,11.733,"3 Apr 2022",2022-04-03,638
"1689","BATRONA","Daniela","w","UKR","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","BB",1,5.2,7.6,0,12.8,"20 Mar 2022",2022-03-20,652
"1690","BATRONA","Daniela","w","UKR","17-20 Mar 2022","2022 Cairo World Cup","final","Cairo, Egypt","BB",3,4.9,7.266,0,12.166,"20 Mar 2022",2022-03-20,652
"1691","BATRONA","Daniela","w","UKR","17-20 Mar 2022","2022 Cairo World Cup","final","Cairo, Egypt","FX",4,4.6,7.666,0,12.266,"20 Mar 2022",2022-03-20,652
"1692","BATRONA","Daniela","w","UKR","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","FX",3,4.8,7.766,0,12.566,"20 Mar 2022",2022-03-20,652
"1693","BATRONA","Daniela","w","UKR","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","UB",2,5.3,6.8,0,12.1,"20 Mar 2022",2022-03-20,652
"1694","BATRONA","Daniela","w","UKR","17-20 Mar 2022","2022 Cairo World Cup","final","Cairo, Egypt","UB",4,5,6.233,0,11.233,"20 Mar 2022",2022-03-20,652
"1695","BATRONA","Daniela","w","UKR","24-27 Feb 2022","2022 Cottbus World Cup","final","Cottbus, Germany","BB",1,5.5,7.7,0,13.2,"27 Feb 2022",2022-02-27,673
"1696","BATRONA","Daniela","w","UKR","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","BB",1,5.5,7.8,0,13.3,"27 Feb 2022",2022-02-27,673
"1697","BATRONA","Daniela","w","UKR","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","FX",10,4.6,6.8,0,11.4,"27 Feb 2022",2022-02-27,673
"1698","BATRONA","Daniela","w","UKR","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","UB",3,5.3,7.266,0,12.566,"27 Feb 2022",2022-02-27,673
"1699","BATRONA","Daniela","w","UKR","24-27 Feb 2022","2022 Cottbus World Cup","final","Cottbus, Germany","UB",4,5.3,7.666,0,12.966,"27 Feb 2022",2022-02-27,673
"1700","BATRONA","Daniela","w","UKR","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","BB",11,5.4,5.533,0,10.933,"5 Mar 2022",2022-03-05,667
"1701","BATRONA","Daniela","w","UKR","2-5 Mar 2022","2022 Doha World Cup","final","Doha, Qatar","FX",2,4.9,7.766,0,12.666,"5 Mar 2022",2022-03-05,667
"1702","BATRONA","Daniela","w","UKR","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","FX",5,4.8,7.366,0,12.166,"5 Mar 2022",2022-03-05,667
"1703","BATRONA","Daniela","w","UKR","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","UB",2,5.3,7.533,0,12.833,"5 Mar 2022",2022-03-05,667
"1704","BATRONA","Daniela","w","UKR","2-5 Mar 2022","2022 Doha World Cup","final","Doha, Qatar","UB",3,5.3,7.166,0,12.466,"5 Mar 2022",2022-03-05,667
"1705","BAUMANN","Christian","m","SUI","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","HB",53,5.5,7.733,0,13.233,"8 Oct 2023",2023-10-08,85
"1706","BAUMANN","Christian","m","SUI","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","HB",NA,5.5,8.366,0,13.866,"8 Oct 2023",2023-10-08,85
"1707","BAUMANN","Christian","m","SUI","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PB",39,5.9,8.166,0,14.066,"8 Oct 2023",2023-10-08,85
"1708","BAUMANN","Christian","m","SUI","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","PB",NA,5.9,8.233,0,14.133,"8 Oct 2023",2023-10-08,85
"1709","BAUMANN","Christian","m","SUI","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","PH",36,5.3,8.2,0,13.5,"8 Oct 2023",2023-10-08,85
"1710","BAUMANN","Christian","m","SUI","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","qual","Antwerp, Belgium","SR",29,5.2,8.466,0,13.666,"8 Oct 2023",2023-10-08,85
"1711","BAUMANN","Christian","m","SUI","30 Sep 2023 - 8 Oct 2023","2023 52nd FIG Artistic Gymnastics World Championships","TeamFinal","Antwerp, Belgium","SR",NA,5.2,8.366,0,13.566,"8 Oct 2023",2023-10-08,85
"1712","BAUMANN","Christian","m","SUI","25-28 May 2023","2023 Varna World Challenge Cup","final","Varna, Bulgaria","HB",4,5.2,8.4,0,13.6,"28 May 2023",2023-05-28,218
"1713","BAUMANN","Christian","m","SUI","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","HB",2,5.2,8.4,0,13.6,"28 May 2023",2023-05-28,218
"1714","BAUMANN","Christian","m","SUI","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","PB",14,5.9,7.35,0,13.25,"28 May 2023",2023-05-28,218
"1715","BAUMANN","Christian","m","SUI","25-28 May 2023","2023 Varna World Challenge Cup","final","Varna, Bulgaria","SR",5,5.2,8.466,0,13.666,"28 May 2023",2023-05-28,218
"1716","BAUMANN","Christian","m","SUI","25-28 May 2023","2023 Varna World Challenge Cup","qual","Varna, Bulgaria","SR",7,5.2,8.25,0,13.45,"28 May 2023",2023-05-28,218
"1717","BAUYRZHANOVA","Aida","w","KAZ","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",97,4.9,6.166,0,11.066,"6 Nov 2022",2022-11-06,421
"1718","BAUYRZHANOVA","Aida","w","KAZ","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",69,4.5,7.833,0,12.333,"6 Nov 2022",2022-11-06,421
"1719","BAUYRZHANOVA","Aida","w","KAZ","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",97,4.2,7.4,0,11.6,"6 Nov 2022",2022-11-06,421
"1720","BAUYRZHANOVA","Aida","w","KAZ","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",134,3.4,8.366,0,11.766,"6 Nov 2022",2022-11-06,421
"1721","BAUYRZHANOVA","Aida","w","KAZ","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","final","Doha, Qatar","BB",8,5,6.833,0,11.833,"18 June 2022",2022-06-18,562
"1722","BAUYRZHANOVA","Aida","w","KAZ","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","BB",10,5,7.567,0,12.567,"18 June 2022",2022-06-18,562
"1723","BAUYRZHANOVA","Aida","w","KAZ","15-18 June 2022","2022 9th Senior Artistic Gymnastics Asian Championships","qual","Doha, Qatar","FX",14,4.5,7.967,0,12.467,"18 June 2022",2022-06-18,562
